onset	duration	stimulus
0.512	6.0	CSminHt
28.5157	6.0	CSnegFt
56.5028	6.0	CSminFt
84.5065	6.0	CSnegHt
112.5103	6.0	CSminHt
140.514	6.0	CSnegFt
168.5178	6.0	CSminFt
196.505	6.0	CSnegHt
224.5086	6.0	CSnegFf
230.5203	0.5	USneg
252.5124	6.0	CSnegHf
258.5203	0.5	USneg
280.5161	6.0	CSminFf
308.5032	6.0	CSminFf
336.507	6.0	CSminHf
364.5107	6.0	CSnegFf
370.5204	0.5	USneg
392.5145	6.0	CSminHt
420.5182	6.0	CSnegFt
448.5053	6.0	CSminFt
476.509	6.0	CSnegHt
504.5128	6.0	CSnegHf
510.5205	0.5	USneg
532.5165	6.0	CSminHf
560.5036	6.0	CSminHt
588.5074	6.0	CSnegFt
616.5111	6.0	CSminFt
644.5149	6.0	CSnegHt
672.5186	6.0	CSnegHf
678.5206	0.5	USneg
700.5057	6.0	CSminHf
728.5095	6.0	CSnegFf
734.5207	0.5	USneg
756.5132	6.0	CSminFf
784.517	6.0	CSminHf
812.504	6.0	CSnegHf
818.5207	0.5	USneg
840.5078	6.0	CSminHt
868.5115	6.0	CSnegFt
896.5153	6.0	CSminFt
924.519	6.0	CSnegHt
952.5061	6.0	CSnegFf
958.5208	0.5	USneg
980.5099	6.0	CSnegFf
986.5208	0.5	USneg
1008.5136	6.0	CSminFf
1036.5174	6.0	CSminHf
1064.5045	6.0	CSminFf
1092.5082	6.0	CSnegHf
1098.5209	0.5	USneg
1120.512	6.0	CSminHt
1148.5157	6.0	CSnegFt
1176.5195	6.0	CSminFt
1204.5065	6.0	CSnegHt
1232.5103	6.0	CSnegFf
1238.521	0.5	USneg
1260.514	6.0	CSminHf
1288.5178	6.0	CSnegHf
1294.5211	0.5	USneg
1316.5049	6.0	CSminFf
1344.5086	6.0	CSminHt
1372.5124	6.0	CSnegFt
1400.5161	6.0	CSminFt
1428.5199	6.0	CSnegHt
