onset	duration	stimulus
0.5124	6.0	CSminHt
28.5159	6.0	CSnegFt
56.5028	6.0	CSminFt
84.5064	6.0	CSnegHt
112.5099	6.0	CSminHt
140.5135	6.0	CSnegFt
168.517	6.0	CSminFt
196.5039	6.0	CSnegHt
224.5074	6.0	CSnegFf
230.5188	0.5	USneg
252.511	6.0	CSnegHf
258.5186	0.5	USneg
280.5145	6.0	CSminFf
308.5014	6.0	CSminFf
336.5049	6.0	CSminHf
364.5085	6.0	CSnegFf
370.5179	0.5	USneg
392.512	6.0	CSminHt
420.5156	6.0	CSnegFt
448.5024	6.0	CSminFt
476.506	6.0	CSnegHt
504.5095	6.0	CSnegHf
510.5171	0.5	USneg
532.5131	6.0	CSminHf
560.5	6.0	CSminHt
588.5035	6.0	CSnegFt
616.507	6.0	CSminFt
644.5106	6.0	CSnegHt
672.5141	6.0	CSnegHf
678.516	0.5	USneg
700.501	6.0	CSminHf
728.5046	6.0	CSnegFf
734.5157	0.5	USneg
756.5081	6.0	CSminFf
784.5116	6.0	CSminHf
812.4985	6.0	CSnegHf
818.5152	0.5	USneg
840.5021	6.0	CSminHt
868.5056	6.0	CSnegFt
896.5091	6.0	CSminFt
924.5127	6.0	CSnegHt
952.4996	6.0	CSnegFf
958.5143	0.5	USneg
980.5031	6.0	CSnegFf
986.5141	0.5	USneg
1008.5066	6.0	CSminFf
1036.5102	6.0	CSminHf
1064.4971	6.0	CSminFf
1092.5006	6.0	CSnegHf
1098.5134	0.5	USneg
1120.5042	6.0	CSminHt
1148.5077	6.0	CSnegFt
1176.5112	6.0	CSminFt
1204.4981	6.0	CSnegHt
1232.5017	6.0	CSnegFf
1238.5126	0.5	USneg
1260.5052	6.0	CSminHf
1288.5087	6.0	CSnegHf
1294.5123	0.5	USneg
1316.4956	6.0	CSminFf
1344.4992	6.0	CSminHt
1372.5027	6.0	CSnegFt
1400.5063	6.0	CSminFt
1428.5098	6.0	CSnegHt
