onset	duration	stimulus
0.5166	6.0	CSminHt
28.5201	6.0	CSnegFt
56.5236	6.0	CSminFt
84.5106	6.0	CSnegHt
112.514	6.0	CSminHt
140.5176	6.0	CSnegFt
168.5211	6.0	CSminFt
196.5081	6.0	CSnegHt
224.5115	6.0	CSnegFf
230.5186	0.5	USneg
252.5151	6.0	CSnegHf
258.5184	0.5	USneg
280.5186	6.0	CSminFf
308.5055	6.0	CSminFf
336.509	6.0	CSminHf
364.5125	6.0	CSnegFf
370.5178	0.5	USneg
392.5161	6.0	CSminHt
420.503	6.0	CSnegFt
448.5065	6.0	CSminFt
476.51	6.0	CSnegHt
504.5136	6.0	CSnegHf
510.5168	0.5	USneg
532.5171	6.0	CSminHf
560.5206	6.0	CSminHt
588.5075	6.0	CSnegFt
616.511	6.0	CSminFt
644.5146	6.0	CSnegHt
672.5181	6.0	CSnegHf
678.5156	0.5	USneg
700.505	6.0	CSminHf
728.5085	6.0	CSnegFf
734.5153	0.5	USneg
756.5121	6.0	CSminFf
784.5156	6.0	CSminHf
812.5025	6.0	CSnegHf
818.5147	0.5	USneg
840.506	6.0	CSminHt
868.5095	6.0	CSnegFt
896.5131	6.0	CSminFt
924.5	6.0	CSnegHt
952.5035	6.0	CSnegFf
958.5138	0.5	USneg
980.507	6.0	CSnegFf
986.5137	0.5	USneg
1008.5105	6.0	CSminFf
1036.5141	6.0	CSminHf
1064.5009	6.0	CSminFf
1092.5045	6.0	CSnegHf
1098.5128	0.5	USneg
1120.508	6.0	CSminHt
1148.5116	6.0	CSnegFt
1176.5151	6.0	CSminFt
1204.502	6.0	CSnegHt
1232.5055	6.0	CSnegFf
1238.5119	0.5	USneg
1260.5091	6.0	CSminHf
1288.5126	6.0	CSnegHf
1294.5115	0.5	USneg
1316.4995	6.0	CSminFf
1344.503	6.0	CSminHt
1372.5065	6.0	CSnegFt
1400.5101	6.0	CSminFt
1428.4969	6.0	CSnegHt
