onset	duration	stimulus
0.5164	6.0	CSminHt
28.5034	6.0	CSnegFt
56.5071	6.0	CSminFt
84.5107	6.0	CSnegHt
112.5144	6.0	CSminHt
140.5181	6.0	CSnegFt
168.505	6.0	CSminFt
196.5087	6.0	CSnegHt
224.5123	6.0	CSnegFf
230.5194	0.5	USneg
252.516	6.0	CSnegHf
258.5194	0.5	USneg
280.5029	6.0	CSminFf
308.5066	6.0	CSminFf
336.5102	6.0	CSminHf
364.5139	6.0	CSnegFf
370.519	0.5	USneg
392.5176	6.0	CSminHt
420.5045	6.0	CSnegFt
448.5082	6.0	CSminFt
476.5118	6.0	CSnegHt
504.5155	6.0	CSnegHf
510.5186	0.5	USneg
532.5024	6.0	CSminHf
560.5061	6.0	CSminHt
588.5097	6.0	CSnegFt
616.5134	6.0	CSminFt
644.5171	6.0	CSnegHt
672.504	6.0	CSnegHf
678.5181	0.5	USneg
700.5076	6.0	CSminHf
728.5113	6.0	CSnegFf
734.5179	0.5	USneg
756.5149	6.0	CSminFf
784.5019	6.0	CSminHf
812.5055	6.0	CSnegHf
818.5177	0.5	USneg
840.5092	6.0	CSminHt
868.5129	6.0	CSnegFt
896.4998	6.0	CSminFt
924.5035	6.0	CSnegHt
952.5071	6.0	CSnegFf
958.5172	0.5	USneg
980.5107	6.0	CSnegFf
986.5172	0.5	USneg
1008.5145	6.0	CSminFf
1036.5014	6.0	CSminHf
1064.505	6.0	CSminFf
1092.5087	6.0	CSnegHf
1098.5168	0.5	USneg
1120.5123	6.0	CSminHt
1148.4993	6.0	CSnegFt
1176.5029	6.0	CSminFt
1204.5066	6.0	CSnegHt
1232.5102	6.0	CSnegFf
1238.5164	0.5	USneg
1260.5139	6.0	CSminHf
1288.5008	6.0	CSnegHf
1294.5162	0.5	USneg
1316.5045	6.0	CSminFf
1344.5082	6.0	CSminHt
1372.5119	6.0	CSnegFt
1400.4988	6.0	CSminFt
1428.5024	6.0	CSnegHt
