onset	duration	stimulus
0.511	6.0	CSminHt
28.5146	6.0	CSnegFt
56.5181	6.0	CSminFt
84.505	6.0	CSnegHt
112.5085	6.0	CSminHt
140.5121	6.0	CSnegFt
168.5156	6.0	CSminFt
196.5025	6.0	CSnegHt
224.506	6.0	CSnegFf
230.5187	0.5	USneg
252.5095	6.0	CSnegHf
258.5186	0.5	USneg
280.5131	6.0	CSminFf
308.5166	6.0	CSminFf
336.5035	6.0	CSminHf
364.507	6.0	CSnegFf
370.5178	0.5	USneg
392.5106	6.0	CSminHt
420.5141	6.0	CSnegFt
448.501	6.0	CSminFt
476.5045	6.0	CSnegHt
504.508	6.0	CSnegHf
510.5169	0.5	USneg
532.5116	6.0	CSminHf
560.5151	6.0	CSminHt
588.502	6.0	CSnegFt
616.5055	6.0	CSminFt
644.509	6.0	CSnegHt
672.5126	6.0	CSnegHf
678.5159	0.5	USneg
700.4994	6.0	CSminHf
728.503	6.0	CSnegFf
734.5155	0.5	USneg
756.5065	6.0	CSminFf
784.51	6.0	CSminHf
812.5136	6.0	CSnegHf
818.515	0.5	USneg
840.5004	6.0	CSminHt
868.504	6.0	CSnegFt
896.5075	6.0	CSminFt
924.511	6.0	CSnegHt
952.4979	6.0	CSnegFf
958.5141	0.5	USneg
980.5015	6.0	CSnegFf
986.514	0.5	USneg
1008.505	6.0	CSminFf
1036.5085	6.0	CSminHf
1064.512	6.0	CSminFf
1092.4989	6.0	CSnegHf
1098.5133	0.5	USneg
1120.5024	6.0	CSminHt
1148.506	6.0	CSnegFt
1176.5095	6.0	CSminFt
1204.4964	6.0	CSnegHt
1232.4999	6.0	CSnegFf
1238.5123	0.5	USneg
1260.5034	6.0	CSminHf
1288.507	6.0	CSnegHf
1294.512	0.5	USneg
1316.5105	6.0	CSminFf
1344.4974	6.0	CSminHt
1372.5009	6.0	CSnegFt
1400.5044	6.0	CSminFt
1428.508	6.0	CSnegHt
